note_id,ticket_id,author_id,noted_at,note_text
6199,3999,4,2024-10-07 15:40:49,Resolved and confirmed with user
6200,4000,3,2024-10-03 01:34:07,Waiting on vendor
6201,4001,8,2024-10-29 18:10:59,Resolved and confirmed with user
6202,4002,5,2024-10-01 19:06:02,Remote session started
6203,4002,6,2024-10-01 16:50:02,Remote session started
6204,4003,3,2024-10-08 00:28:31,Onsite visit scheduled
6205,4003,6,2024-10-08 01:14:31,Parts ordered
6206,4004,7,2024-10-27 14:55:41,Onsite visit scheduled
6207,4005,5,2024-10-16 17:53:35,Remote session started
6208,4006,5,2024-10-20 20:38:20,Root cause documented
6209,4006,5,2024-10-20 18:24:20,Resolved and confirmed with user
6210,4007,1,2024-10-11 03:09:22,Waiting on vendor
6211,4008,6,2024-10-19 17:36:17,Root cause documented
6212,4009,8,2024-10-23 17:53:30,Parts ordered
6213,4009,8,2024-10-24 03:10:30,Root cause documented
6214,4009,8,2024-10-24 11:49:30,Parts ordered
6215,4010,7,2024-10-01 16:58:56,Root cause documented
6216,4011,3,2024-10-30 16:14:08,Root cause documented
6217,4011,6,2024-10-30 20:14:08,Parts ordered
6218,4012,1,2024-10-24 16:56:36,Waiting on vendor
6219,4012,3,2024-10-25 01:07:36,Resolved and confirmed with user
6220,4013,3,2024-10-09 21:51:54,Resolved and confirmed with user
6221,4013,3,2024-10-10 04:44:54,Parts ordered
6222,4013,3,2024-10-10 11:20:54,Onsite visit scheduled
6223,4014,3,2024-10-18 16:51:26,Resolved and confirmed with user
6224,4015,2,2024-10-17 00:13:52,Onsite visit scheduled
6225,4015,5,2024-10-16 21:24:52,Escalated to Network Ops
6226,4016,7,2024-10-08 14:29:30,Onsite visit scheduled
6227,4017,8,2024-10-23 19:35:22,Parts ordered
6228,4017,3,2024-10-23 19:23:22,Root cause documented
6229,4018,8,2024-10-24 18:57:52,Parts ordered
6230,4019,7,2024-10-18 21:50:07,Remote session started
6231,4020,1,2024-10-23 02:26:26,Onsite visit scheduled
6232,4021,3,2024-10-26 17:57:31,Onsite visit scheduled
6233,4022,4,2024-10-03 20:31:35,Waiting on vendor
6234,4023,1,2024-10-22 20:10:11,Onsite visit scheduled
6235,4023,2,2024-10-23 08:30:11,Escalated to Network Ops
6236,4024,3,2024-10-31 23:38:10,Resolved and confirmed with user
6237,4024,4,2024-11-01 03:16:10,Remote session started
6238,4025,4,2024-10-22 18:23:49,Onsite visit scheduled
6239,4026,8,2024-10-28 14:32:17,Escalated to Network Ops
6240,4026,1,2024-10-29 07:29:17,Root cause documented
6241,4027,1,2024-10-04 01:59:10,Waiting on vendor
6242,4027,7,2024-10-03 21:44:10,Escalated to Network Ops
6243,4028,3,2024-10-01 15:29:27,Escalated to Network Ops
6244,4028,7,2024-10-01 20:32:27,Remote session started
6245,4029,6,2024-10-10 13:47:07,Remote session started
6246,4030,7,2024-10-10 17:38:17,Parts ordered
6247,4031,7,2024-10-18 23:27:05,Resolved and confirmed with user
6248,4031,5,2024-10-19 09:42:05,Waiting on vendor
6249,4032,2,2024-10-27 10:40:57,Waiting on vendor
6250,4032,8,2024-10-28 00:18:57,Contacted user
6251,4033,7,2024-10-08 21:04:46,Parts ordered
6252,4034,7,2024-10-24 03:44:00,Waiting on vendor
6253,4035,6,2024-10-21 10:29:33,Parts ordered
6254,4035,3,2024-10-21 18:35:33,Escalated to Network Ops
6255,4036,3,2024-10-31 10:51:44,Onsite visit scheduled
6256,4037,7,2024-10-28 19:47:55,Onsite visit scheduled
6257,4037,7,2024-10-28 11:47:55,Escalated to Network Ops
6258,4038,8,2024-10-13 12:39:15,Remote session started
6259,4039,2,2024-10-25 21:09:44,Onsite visit scheduled
6260,4040,1,2024-10-28 01:19:32,Contacted user
6261,4041,5,2024-10-19 19:00:13,Root cause documented
6262,4041,8,2024-10-20 07:08:13,Waiting on vendor
6263,4042,1,2024-10-02 23:01:22,Remote session started
6264,4043,2,2024-10-09 11:55:45,Parts ordered
6265,4043,2,2024-10-10 02:18:45,Parts ordered
6266,4044,3,2024-10-27 20:16:12,Parts ordered
6267,4045,5,2024-10-18 18:19:32,Root cause documented
6268,4045,4,2024-10-19 04:10:32,Remote session started
6269,4045,2,2024-10-19 04:45:32,Resolved and confirmed with user
6270,4046,2,2024-10-21 23:40:06,Contacted user
6271,4047,4,2024-10-30 02:18:24,Escalated to Network Ops
6272,4048,1,2024-10-27 19:47:46,Onsite visit scheduled
6273,4049,1,2024-10-28 13:10:21,Onsite visit scheduled
6274,4049,7,2024-10-28 13:32:21,Contacted user
6275,4049,1,2024-10-29 15:45:21,Onsite visit scheduled
6276,4050,3,2024-10-25 10:48:50,Escalated to Network Ops
6277,4050,3,2024-10-25 20:35:50,Parts ordered
6278,4051,8,2024-10-21 12:13:28,Contacted user
6279,4052,7,2024-10-02 20:06:00,Remote session started
6280,4052,2,2024-10-02 17:04:00,Contacted user
6281,4053,6,2024-10-16 12:27:05,Remote session started
6282,4053,2,2024-10-17 02:38:05,Parts ordered
6283,4054,8,2024-10-04 12:49:00,Contacted user
6284,4054,6,2024-10-04 15:22:00,Root cause documented
6285,4054,3,2024-10-05 07:38:00,Onsite visit scheduled
6286,4055,3,2024-10-11 11:53:39,Waiting on vendor
6287,4055,5,2024-10-11 14:15:39,Contacted user
6288,4056,5,2024-10-23 15:52:41,Resolved and confirmed with user
6289,4056,6,2024-10-23 14:02:41,Escalated to Network Ops
6290,4057,3,2024-10-26 11:03:47,Escalated to Network Ops
6291,4057,1,2024-10-26 13:49:47,Escalated to Network Ops
6292,4058,8,2024-10-17 12:08:21,Parts ordered
6293,4059,8,2024-10-15 15:34:52,Root cause documented
6294,4060,8,2024-10-08 21:19:34,Waiting on vendor
6295,4060,2,2024-10-08 13:46:34,Parts ordered
6296,4060,7,2024-10-09 09:15:34,Remote session started
6297,4061,6,2024-10-09 19:20:26,Remote session started
6298,4062,6,2024-10-24 11:11:01,Parts ordered
6299,4062,3,2024-10-25 01:32:01,Resolved and confirmed with user
6300,4063,1,2024-10-08 19:00:46,Resolved and confirmed with user
6301,4063,5,2024-10-09 07:44:46,Contacted user
6302,4064,7,2024-10-16 02:20:43,Resolved and confirmed with user
6303,4064,5,2024-10-15 22:38:43,Escalated to Network Ops
6304,4064,4,2024-10-15 18:29:43,Resolved and confirmed with user
6305,4065,1,2024-10-07 20:58:36,Contacted user
6306,4066,4,2024-10-02 01:00:58,Contacted user
6307,4066,8,2024-10-01 20:46:58,Resolved and confirmed with user
6308,4067,6,2024-10-26 01:03:48,Resolved and confirmed with user
6309,4067,4,2024-10-26 08:37:48,Root cause documented
6310,4068,2,2024-10-30 16:45:26,Root cause documented
6311,4069,3,2024-10-29 22:37:38,Escalated to Network Ops
6312,4070,4,2024-10-19 17:38:43,Resolved and confirmed with user
6313,4071,4,2024-10-08 15:31:44,Escalated to Network Ops
6314,4071,1,2024-10-09 02:58:44,Root cause documented
6315,4072,2,2024-10-12 23:28:52,Remote session started
6316,4073,6,2024-10-01 12:39:34,Root cause documented
6317,4073,5,2024-10-01 08:43:34,Escalated to Network Ops
6318,4073,6,2024-10-01 22:35:34,Escalated to Network Ops
6319,4074,1,2024-10-07 18:55:24,Onsite visit scheduled
6320,4075,2,2024-10-28 20:59:59,Escalated to Network Ops
6321,4076,8,2024-10-18 18:51:07,Root cause documented
6322,4076,1,2024-10-19 12:03:07,Onsite visit scheduled
6323,4077,5,2024-10-03 23:44:36,Parts ordered
6324,4078,7,2024-10-17 14:58:00,Parts ordered
6325,4079,4,2024-10-06 16:09:17,Root cause documented
6326,4079,2,2024-10-06 11:57:17,Parts ordered
6327,4079,4,2024-10-07 10:31:17,Root cause documented
6328,4080,6,2024-10-08 19:49:24,Resolved and confirmed with user
6329,4080,5,2024-10-09 09:39:24,Onsite visit scheduled
6330,4081,7,2024-10-09 16:44:42,Parts ordered
6331,4081,3,2024-10-09 19:11:42,Parts ordered
6332,4082,4,2024-10-11 19:07:30,Remote session started
6333,4082,4,2024-10-11 21:54:30,Escalated to Network Ops
6334,4083,3,2024-10-30 18:05:43,Onsite visit scheduled
6335,4084,3,2024-10-27 16:15:11,Contacted user
6336,4085,1,2024-10-06 19:01:33,Root cause documented
6337,4086,4,2024-10-20 12:42:04,Escalated to Network Ops
6338,4086,7,2024-10-21 04:40:04,Parts ordered
6339,4087,6,2024-10-04 11:05:04,Contacted user
6340,4087,3,2024-10-04 23:03:04,Parts ordered
6341,4088,6,2024-10-26 17:43:16,Onsite visit scheduled
6342,4089,7,2024-10-02 14:33:42,Onsite visit scheduled
6343,4090,4,2024-10-07 01:59:25,Remote session started
6344,4091,1,2024-10-28 16:09:37,Parts ordered
6345,4092,7,2024-10-31 09:19:27,Escalated to Network Ops
6346,4093,1,2024-10-22 13:50:12,Resolved and confirmed with user
6347,4093,6,2024-10-22 17:00:12,Root cause documented
6348,4094,2,2024-10-03 13:15:28,Parts ordered
6349,4095,3,2024-10-27 12:27:17,Onsite visit scheduled
6350,4096,5,2024-10-22 22:16:50,Escalated to Network Ops
6351,4097,5,2024-10-21 12:18:34,Parts ordered
6352,4098,2,2024-10-02 21:44:45,Onsite visit scheduled
6353,4098,2,2024-10-03 05:24:45,Waiting on vendor
6354,4098,8,2024-10-03 09:49:45,Waiting on vendor
6355,4099,2,2024-10-01 14:04:32,Remote session started
6356,4099,4,2024-10-01 23:42:32,Resolved and confirmed with user
6357,4100,2,2024-10-04 20:25:13,Onsite visit scheduled
6358,4100,3,2024-10-05 03:34:13,Waiting on vendor
6359,4101,1,2024-10-06 09:00:20,Remote session started
6360,4102,6,2024-10-30 14:16:11,Waiting on vendor
6361,4103,4,2024-10-15 01:26:10,Remote session started
6362,4103,5,2024-10-14 20:47:10,Onsite visit scheduled
6363,4104,2,2024-10-31 22:56:31,Waiting on vendor
6364,4104,8,2024-11-01 00:11:31,Onsite visit scheduled
6365,4104,6,2024-11-01 14:32:31,Escalated to Network Ops
6366,4105,6,2024-10-26 19:02:51,Root cause documented
6367,4105,1,2024-10-26 23:01:51,Resolved and confirmed with user
6368,4106,1,2024-10-05 14:15:55,Resolved and confirmed with user
6369,4107,5,2024-10-31 13:45:00,Escalated to Network Ops
6370,4107,6,2024-10-31 16:55:00,Remote session started
6371,4108,1,2024-10-16 23:42:53,Remote session started
6372,4108,3,2024-10-17 08:18:53,Parts ordered
6373,4108,1,2024-10-16 20:31:53,Root cause documented
6374,4109,5,2024-10-26 13:27:37,Waiting on vendor
6375,4110,5,2024-10-03 16:18:50,Remote session started
6376,4110,4,2024-10-04 07:06:50,Escalated to Network Ops
6377,4110,6,2024-10-03 21:07:50,Escalated to Network Ops
6378,4111,7,2024-10-10 02:15:58,Root cause documented
6379,4112,1,2024-10-01 11:23:54,Waiting on vendor
6380,4112,6,2024-10-02 00:20:54,Resolved and confirmed with user
6381,4112,7,2024-10-02 14:40:54,Root cause documented
6382,4113,5,2024-10-02 22:11:55,Waiting on vendor
6383,4114,7,2024-10-21 14:35:58,Waiting on vendor
6384,4115,5,2024-10-27 23:25:55,Contacted user
6385,4116,6,2024-10-11 18:04:13,Onsite visit scheduled
6386,4117,4,2024-10-16 02:34:45,Escalated to Network Ops
6387,4118,5,2024-10-24 22:41:19,Root cause documented
6388,4119,6,2024-10-05 10:49:50,Resolved and confirmed with user
6389,4119,5,2024-10-05 16:17:50,Remote session started
6390,4120,3,2024-10-20 09:23:22,Escalated to Network Ops
6391,4121,6,2024-10-04 23:27:14,Remote session started
6392,4121,5,2024-10-04 19:46:14,Escalated to Network Ops
6393,4121,7,2024-10-05 15:59:14,Remote session started
6394,4122,8,2024-10-01 14:48:23,Onsite visit scheduled
6395,4122,4,2024-10-01 19:48:23,Contacted user
6396,4123,7,2024-10-06 23:39:33,Contacted user
6397,4123,2,2024-10-07 12:20:33,Onsite visit scheduled
6398,4124,5,2024-10-21 18:00:39,Remote session started
6399,4124,5,2024-10-22 03:06:39,Parts ordered
6400,4125,6,2024-10-02 13:38:53,Onsite visit scheduled
6401,4126,3,2024-10-29 17:02:02,Parts ordered
6402,4126,4,2024-10-30 04:38:02,Parts ordered
6403,4126,2,2024-10-30 13:58:02,Contacted user
6404,4127,7,2024-10-20 02:26:03,Escalated to Network Ops
6405,4128,7,2024-10-28 16:47:00,Contacted user
6406,4128,5,2024-10-28 17:42:00,Remote session started
6407,4129,2,2024-10-24 12:26:27,Waiting on vendor
6408,4129,3,2024-10-24 19:28:27,Onsite visit scheduled
6409,4129,2,2024-10-25 01:58:27,Onsite visit scheduled
6410,4130,7,2024-10-11 16:52:52,Remote session started
6411,4131,2,2024-10-31 14:49:51,Waiting on vendor
6412,4132,3,2024-10-31 17:49:49,Contacted user
6413,4133,4,2024-10-14 20:56:14,Resolved and confirmed with user
6414,4134,1,2024-10-13 18:22:44,Contacted user
6415,4135,8,2024-10-29 09:23:50,Resolved and confirmed with user
6416,4135,4,2024-10-29 14:10:50,Resolved and confirmed with user
6417,4136,1,2024-10-09 12:04:00,Remote session started
6418,4137,8,2024-10-29 15:00:20,Remote session started
6419,4138,3,2024-10-21 21:07:41,Parts ordered
6420,4139,4,2024-10-02 19:17:17,Onsite visit scheduled
6421,4140,1,2024-10-05 15:25:12,Remote session started
6422,4140,4,2024-10-06 00:31:12,Waiting on vendor
6423,4141,4,2024-10-03 16:42:18,Contacted user
6424,4142,6,2024-10-04 12:40:20,Contacted user
6425,4142,5,2024-10-04 23:06:20,Escalated to Network Ops
6426,4143,3,2024-10-10 19:40:48,Contacted user
6427,4143,5,2024-10-10 18:11:48,Root cause documented
6428,4144,7,2024-10-28 14:44:17,Root cause documented
6429,4144,8,2024-10-28 13:55:17,Remote session started
6430,4145,6,2024-10-26 19:35:01,Parts ordered
6431,4146,4,2024-10-28 13:07:21,Onsite visit scheduled
6432,4146,5,2024-10-28 18:09:21,Resolved and confirmed with user
6433,4147,5,2024-10-03 21:19:59,Resolved and confirmed with user
6434,4148,8,2024-10-23 16:55:52,Parts ordered
6435,4149,1,2024-10-25 17:26:11,Root cause documented
6436,4149,6,2024-10-26 03:28:11,Root cause documented
6437,4150,7,2024-10-24 00:02:35,Onsite visit scheduled
6438,4151,4,2024-10-11 20:35:14,Contacted user
6439,4152,4,2024-10-16 23:57:53,Escalated to Network Ops
6440,4152,5,2024-10-17 02:55:53,Escalated to Network Ops
6441,4152,7,2024-10-17 11:10:53,Root cause documented
6442,4153,3,2024-10-13 19:22:52,Parts ordered
6443,4154,8,2024-10-05 15:22:33,Root cause documented
6444,4155,6,2024-10-12 19:17:24,Parts ordered
6445,4156,1,2024-10-19 22:32:04,Onsite visit scheduled
6446,4157,5,2024-10-06 21:53:11,Onsite visit scheduled
6447,4158,7,2024-10-18 18:35:05,Parts ordered
6448,4158,7,2024-10-18 22:07:05,Parts ordered
6449,4159,6,2024-10-07 22:22:36,Root cause documented
6450,4159,1,2024-10-07 17:42:36,Contacted user
6451,4160,8,2024-10-29 12:12:19,Waiting on vendor
6452,4161,8,2024-10-17 01:23:40,Remote session started
6453,4162,8,2024-10-23 04:50:55,Waiting on vendor
6454,4162,1,2024-10-23 10:19:55,Contacted user
6455,4162,6,2024-10-23 16:15:55,Resolved and confirmed with user
6456,4163,3,2024-10-18 14:35:06,Onsite visit scheduled
6457,4163,2,2024-10-18 10:12:06,Resolved and confirmed with user
6458,4164,1,2024-10-08 01:37:51,Resolved and confirmed with user
6459,4164,7,2024-10-08 11:24:51,Escalated to Network Ops
6460,4164,1,2024-10-08 20:04:51,Parts ordered
6461,4165,3,2024-10-13 15:07:17,Root cause documented
6462,4166,2,2024-10-09 21:42:22,Remote session started
6463,4166,8,2024-10-10 08:04:22,Resolved and confirmed with user
6464,4167,4,2024-10-25 21:29:27,Contacted user
6465,4168,7,2024-10-15 22:43:50,Waiting on vendor
6466,4168,4,2024-10-16 01:14:50,Resolved and confirmed with user
6467,4168,5,2024-10-15 23:33:50,Parts ordered
6468,4169,8,2024-10-21 10:12:45,Contacted user
6469,4170,1,2024-10-23 22:10:07,Waiting on vendor
6470,4171,4,2024-10-20 16:16:57,Onsite visit scheduled
6471,4171,8,2024-10-20 13:38:57,Waiting on vendor
6472,4172,1,2024-10-27 20:39:42,Escalated to Network Ops
6473,4173,6,2024-10-03 18:07:13,Root cause documented
6474,4174,6,2024-10-15 20:06:15,Root cause documented
6475,4175,7,2024-10-14 00:14:39,Escalated to Network Ops
6476,4175,7,2024-10-14 11:07:39,Root cause documented
6477,4176,1,2024-10-12 19:29:41,Root cause documented
6478,4177,7,2024-10-29 14:16:05,Contacted user
6479,4177,6,2024-10-30 03:26:05,Escalated to Network Ops
6480,4178,8,2024-10-08 17:57:28,Remote session started
6481,4179,1,2024-10-20 21:44:08,Onsite visit scheduled
6482,4179,3,2024-10-21 05:32:08,Waiting on vendor
6483,4179,8,2024-10-20 21:45:08,Waiting on vendor
6484,4180,3,2024-10-02 15:28:41,Contacted user
6485,4181,7,2024-10-11 08:06:27,Root cause documented
6486,4181,8,2024-10-11 23:50:27,Root cause documented
6487,4182,4,2024-10-29 08:15:35,Root cause documented
6488,4182,5,2024-10-30 01:35:35,Onsite visit scheduled
6489,4183,4,2024-10-13 18:51:37,Waiting on vendor
6490,4183,5,2024-10-13 15:55:37,Waiting on vendor
6491,4184,5,2024-10-27 16:52:37,Escalated to Network Ops
6492,4184,8,2024-10-27 20:31:37,Root cause documented
6493,4185,2,2024-10-28 14:56:32,Escalated to Network Ops
6494,4186,2,2024-10-29 22:36:50,Parts ordered
6495,4186,5,2024-10-30 06:00:50,Resolved and confirmed with user
6496,4187,3,2024-10-25 17:11:06,Root cause documented
6497,4187,4,2024-10-25 16:57:06,Remote session started
6498,4188,2,2024-10-15 21:59:38,Parts ordered
6499,4189,6,2024-10-23 21:23:48,Remote session started
6500,4190,7,2024-10-05 17:57:43,Contacted user
6501,4190,5,2024-10-06 01:23:43,Remote session started
6502,4191,4,2024-10-19 22:18:36,Waiting on vendor
6503,4192,3,2024-10-08 15:11:55,Resolved and confirmed with user
6504,4192,1,2024-10-08 17:16:55,Contacted user
6505,4193,7,2024-10-17 02:31:37,Remote session started
6506,4193,8,2024-10-17 01:22:37,Parts ordered
6507,4194,7,2024-10-13 18:27:29,Escalated to Network Ops
6508,4195,2,2024-10-10 10:54:54,Parts ordered
6509,4195,2,2024-10-10 14:13:54,Contacted user
6510,4196,7,2024-10-07 11:20:24,Waiting on vendor
6511,4196,5,2024-10-07 20:52:24,Waiting on vendor
6512,4197,5,2024-10-30 12:14:17,Remote session started
6513,4198,1,2024-10-05 13:48:56,Onsite visit scheduled
6514,4198,8,2024-10-05 13:17:56,Resolved and confirmed with user
6515,4198,7,2024-10-05 19:21:56,Resolved and confirmed with user
6516,4199,3,2024-10-04 11:22:25,Onsite visit scheduled
6517,4200,8,2024-10-04 23:28:47,Contacted user
6518,4201,4,2024-10-28 15:26:33,Escalated to Network Ops
6519,4202,3,2024-10-01 17:49:12,Root cause documented
6520,4203,8,2024-10-10 14:58:03,Escalated to Network Ops
6521,4204,7,2024-10-25 20:36:46,Onsite visit scheduled
6522,4204,2,2024-10-25 16:38:46,Escalated to Network Ops
6523,4205,6,2024-10-17 14:27:14,Contacted user
6524,4205,8,2024-10-17 20:48:14,Onsite visit scheduled
6525,4206,5,2024-10-12 18:25:34,Waiting on vendor
6526,4206,4,2024-10-13 01:45:34,Parts ordered
6527,4207,7,2024-10-24 21:42:16,Escalated to Network Ops
6528,4208,6,2024-10-19 23:25:45,Root cause documented
6529,4209,5,2024-10-04 20:48:36,Contacted user
6530,4209,5,2024-10-04 22:41:36,Resolved and confirmed with user
6531,4209,5,2024-10-04 19:57:36,Onsite visit scheduled
6532,4210,5,2024-10-16 19:14:33,Escalated to Network Ops
6533,4211,4,2024-10-09 21:07:47,Parts ordered
6534,4211,2,2024-10-09 22:30:47,Parts ordered
6535,4211,4,2024-10-10 18:44:47,Parts ordered
6536,4212,1,2024-10-23 21:44:11,Remote session started
6537,4212,1,2024-10-24 04:16:11,Parts ordered
6538,4213,8,2024-10-20 16:01:26,Remote session started
6539,4213,1,2024-10-20 07:19:26,Escalated to Network Ops
6540,4214,7,2024-10-27 15:40:46,Escalated to Network Ops
6541,4215,7,2024-10-19 11:18:32,Parts ordered
6542,4216,7,2024-10-23 00:42:32,Escalated to Network Ops
6543,4217,7,2024-10-29 18:27:20,Remote session started
6544,4217,4,2024-10-29 20:31:20,Onsite visit scheduled
6545,4218,1,2024-10-28 11:14:29,Root cause documented
6546,4218,2,2024-10-28 20:35:29,Root cause documented
6547,4219,4,2024-10-29 10:56:38,Remote session started
6548,4220,8,2024-10-25 17:55:32,Parts ordered
6549,4221,4,2024-10-02 21:16:35,Contacted user
6550,4222,6,2024-10-06 16:18:22,Contacted user
6551,4223,6,2024-10-29 19:47:16,Onsite visit scheduled
6552,4224,7,2024-10-27 20:02:08,Contacted user
6553,4225,7,2024-10-03 21:48:38,Resolved and confirmed with user
6554,4226,6,2024-10-16 14:48:54,Onsite visit scheduled
6555,4227,1,2024-10-09 15:47:58,Contacted user
6556,4228,2,2024-10-18 16:20:38,Onsite visit scheduled
6557,4229,3,2024-10-08 18:50:14,Onsite visit scheduled
6558,4230,5,2024-10-08 21:40:43,Root cause documented
6559,4231,7,2024-10-22 00:51:48,Remote session started
6560,4232,4,2024-10-01 07:53:06,Contacted user
6561,4232,4,2024-10-01 13:20:06,Resolved and confirmed with user
6562,4233,6,2024-10-09 12:00:30,Waiting on vendor
6563,4233,7,2024-10-09 23:41:30,Remote session started
6564,4234,5,2024-10-10 17:24:59,Root cause documented
6565,4235,6,2024-10-09 09:49:36,Root cause documented
6566,4236,5,2024-10-14 16:50:52,Escalated to Network Ops
6567,4236,4,2024-10-15 02:55:52,Contacted user
6568,4236,2,2024-10-14 23:04:52,Resolved and confirmed with user
